,index,Full_name,class
5245,5434,عآيدههءباض صبيحؤ,F
5246,3626,مندوص شافش جبراإق,F
5247,2706,ريمه كريم قطب,T
5248,3077,علاءالدين ؤممخ زهلج,F
5249,3407,رمعيهرزرعقضاوم,F
5250,3558,تركظآذءروأكزابف,F
5251,775,بائقه ورد عبدالنور,T
5252,1107,سديم فتحي وارف,T
5253,4664,رحسخه ظرئئي اآثم,F
5254,3601,صرئنه مثيد حعرثي,F
5255,2590,شافي هائل سمعان,T
5256,1270,مزهر مضر قسام,T
5257,5077,رءفأفةازس ءجخكك,F
5258,25,فرحان اشقر ميلاد,T
5259,452,بشار دحام مروان,T
5260,2298,ساعف رسمي لبيب,T
5261,5810,الأاف جبذغطومججوز,F
5262,2514,قتيبه رسيم صلاح,T
5263,375,عذبه احمد جمال,T
5264,780,بشاره راجي مكتوم,T
5265,3784,ساجي عزيز فتيحظ,F
5266,1824,رؤوف داوود وسيم,T
5267,3111,عبدالطزيز محمود صفوان,F
5268,3250,معفكفاوندمعذؤ,F
5269,2314,عبله ثائر عبده,T
5270,5748,تغانيلفراا ؤبددحلديغث,F
5271,877,غلا ادريس شفيق,T
5272,4797,مدثر ذائض مروان,F
5273,3507,باروهاغنيآعمإحؤ,F
5274,2495,طامحه عبدالجبار جمعه,T
5275,5441,مجوبي شمد ذليود,F
5276,1095,بليغه احسان مصطفي,T
5277,2387,نبيهه عبده وليف,T
5278,146,كليب ثابت شماخ,T
5279,5741,زضراا بطرةأكجضاحتهابغ,F
5280,4743,عودبليثني نشجد رثبرزب,F
5281,5239,تولةن سيابذشءل,F
5282,73,رشيد صارم مرسي,T
5283,5011,احنج عبدعلنور عبودكو,F
5284,4853,خذفعه بكاصغاميمئ,F
5285,2613,عثمان رافق شبيب,T
5286,1007,سامح جودت ساجر,T
5287,233,زيد دريد فالح,T
5288,4550,غششبهدفائز باسقن,F
5289,1477,يسري ابان دريد,T
5290,2341,ميا معروف مزهر,T
5291,493,كبري مديد عزيز,T
5292,5455,لبطب لمعي سددد,F
5293,4658,مصذيجظز جاثب,F
5294,2662,شجاع ادعج بشير,T
5295,5348,خووه غضوان حاتم,F
5296,5425,نبتله نشغئيعبصالعليدس,F
5297,1490,نعمان ربحي قاسم,T
5298,3672,نجقاني عرنر شويب,F
5299,937,شبل عبدالجبار باسط,T
5300,1808,تيم محرز عيسي,T
5301,2103,امين ابراهيم صلاحالدين,T
5302,4851,فإويكزالمرقغسه,F
5303,5208,شجصع عشدالعزآز حكيسه,F
5304,31,مناصف ابوبكر ضاري,T
5305,1547,مبروك معد فتحي,T
5306,3639,عرداظخايظ لاآسنفيه,F
5307,2376,ميثاء عبدالرؤوف عروه,T
5308,1718,ماجد حنبل معمر,T
5309,2857,سيرين بارح عنبر,T
5310,3600,مرهفه خانم فائق,F
5311,1588,مشاعل صديق شفيع,T
5312,741,شفيق شعيب وليد,T
5313,2934,نضير مجير حنبل,T
5314,5095,الهنوفظثلاءالدهن لزصلج,F
5315,1761,جبله مطير عمرو,T
5316,1374,فدوي اسلم مبروك,T
5317,4476,ظآثب رظنت زشحقر,F
5318,2790,عراد رافد حارث,T
5319,1821,لؤي فاضل جلال,T
5320,4985,امجمه تعصمآخصاص,F
5321,1859,عبوده شبل ايهم,T
5322,5971,بزقحثجرغرفةأةر,F
5323,203,نوار ظاهر تامر,T
5324,3955,مغظدنه زروه برهان,F
5325,481,مسفره رمزي لبيب,T
5326,1407,نضال نادر جمال,T
5327,3178,منذره نواس تصدقمرحخإذ,F
5328,3485,رجهختنبيؤ ؤضتي,F
5329,4425,كهري عقال مئلهه,F
5330,2404,علاء سيد معاد,T
5331,1276,درغام جبر عبده,T
5332,981,صباح عبدو محبوب,T
5333,1278,البندري عبدالهادي شجاع,T
5334,3398,شمرأرمزي نروح,F
5335,5580,شؤطر جضيإسؤجهي,F
5336,4213,طذمحهورفوع ؤؤإ,F
5337,3035,مإبم اسبعلؤئيد,F
5338,702,مطاعه ملهم خضر,T
5339,2953,ارجوان وائل ركان,T
5340,1690,كمال رامي راشد,T
5341,4988,محمدخساجد عبشالباسس,F
5342,4131,عفثن منقذ خوقحد,F
5343,213,نهي لطفي منهل,T
5344,5845,فهيهبعقرر ندجخ,F
5345,3940,عصررخ رخيد ققب,F
5346,5678,اصيإ رةطدوعاءو,F
5347,1452,البندري شداد فرحات,T
5348,1054,سميه مرداس حماد,T
5349,2665,شفيق فوزي اسمر,T
5350,3645,اوس قعاثهيسهمد,F
5351,2989,خميس رسيم معاد,T
5352,2117,ماجد سرمد ضرام,T
5353,325,عنتر عبدالخالق فرج,T
5354,151,جوده زيدون عزت,T
5355,2238,خزامي ضاهر عبداللطيف,T
5356,1323,مساعده ذياب مسلمه,T
5357,2846,خلف رائض فليح,T
5358,726,خوله عوني هادي,T
5359,329,رفيعه ايسر مروان,T
5360,5426,عاع تقفيمكاسرز,F
5361,3811,رليخهثتلية فآضي,F
5362,2951,قسيم بكري رفاعي,T
5363,4909,حسصاءنماثذلشلدذج,F
5364,2274,جنا مسفر لطيف,T
5365,4668,عفيف وبدالبائأ فاخر,F
5366,2763,رياض سامح سيار,T
5367,2728,شادن عراد رضا,T
5368,3288,اءرف فاضلأقسهس,F
5369,513,احمد عبدالجبار عادل,T
5370,1575,سلطان اجاويد زاكي,T
5371,667,عكرمه زغلول صادح,T
5372,3610,بتؤل عاإل معرءآ,F
5373,5786,سعود عبدالله ظسيم,F
5374,1252,رسول نزار اشهب,T
5375,3854,باإر ايوبآمغيظيد,F
5376,4655,احسان رفعت بثرع,F
5377,2559,عفيف اعسر رفيق,T
5378,1505,كاظمه دعيج عبدالظاهر,T
5379,2876,عباده اكرم مظفر,T
5380,750,حصه مراد وهب,T
5381,1928,خلود عطاء سلمه,T
5382,5862,زأكيهنديشصضقبل,F
5383,3528,ثنيانظاززرئجاسمإ,F
5384,3197,اماند مهشان علي,F
5385,83,مزن راسخ عز,T
5386,2558,مهيوب غنيم اياس,T
5387,2226,عذاري عبدالقادر رابح,T
5388,5159,اويس مكإز شضهزب,F
5389,1350,مسعود وسيم شفيق,T
5390,1729,سدر صمد سامر,T
5391,688,مصطفي ضياء راغب,T
5392,4015,زاهف بشاره ساآس,F
5393,2780,موهبه وارف ادريس,T
5394,2248,افراح مجير راجح,T
5395,2375,لهيفه فرناس حمد,T
5396,2791,شديد اسماعيل حارث,T
5397,2385,رفيده محيا ابراهيم,T
5398,2545,سامر تواب ثائب,T
5399,2921,بارزه مرزوق ثابت,T
5400,3427,جيهان غجر نشات,F
5401,4917,وغؤعوثةئعاقه,F
5402,313,فراس محرم مهدي,T
5403,4818,صائن ثؤوف حنكث,F
5404,4737,اريج كاسبئقشثو,F
5405,4073,سعثرهخعاؤإه خمحد,F
5406,5204,سطيف ثعارل افيه,F
5407,3632,شموؤ حجر اسلام,F
5408,3392,عرذر ضإنم أمصلآ,F
5409,217,ابان مازن رافت,T
5410,2711,غيث نديم مهاب,T
5411,5528,ولهانانبإسبكضإجع,F
5412,2163,زهره فليح فيصل,T
5413,1263,سلامه رصين ساطع,T
5414,5411,مزن رجبصرفاعئ,F
5415,5650,حاشج عبدابهلئ كناد,F
5416,95,نضال شاهد ابراهيم,T
5417,3036,عرونهفةجاذذحاآف,F
5418,3525,محسن آثأسءذساخظ,F
5419,2500,غالب مرتجي عبوده,T
5420,2585,معروف اسد رحال,T
5421,4895,ايجدق حكاإوححيث تبيالوؤأفج,F
5422,5899,ديذ راكان منير,F
5423,4221,مجيهده اشيمإجيفنإ,F
5424,2525,زياد عون رزين,T
5425,5997,مصغ ةيففبأساح,F
5426,5839,كنجنهمييوب عبإالمنيح,F
5427,4337,صءكب زبإصبراشد,F
5428,1616,شوق خضر جبران,T
5429,5003,شفثق ظهداسشيجحسيلل,F
5430,5816,قأري لعضوس كحيبو,F
5431,2378,عبدالفتاح قصي خلدون,T
5432,2068,فتاح ملهم منيب,T
5433,2481,عبدالله معتوق سمير,T
5434,1528,تقي برد فضيل,T
5435,201,حماد عايض زكريا,T
5436,906,عبدالعظيم حجر عتابه,T
5437,1227,خميس عباد شبل,T
5438,4734,نبثيغ ضراد راجر,F
5439,5438,قذس احنفةعذدطئواحدج,F
5440,941,مدحه اعسر كاسر,T
5441,2005,امام رصين عبدالنور,T
5442,3488,عجإا ذأزمظزدمرذ,F
5443,3957,اطشجور غفبت آشيئق,F
5444,5381,مولةأمدبث لبذالصذو,F
5445,5485,هديرسعنتر جمعهص,F
5446,828,اصيل جرير كاسر,T
5447,686,نعمان عفيف شبيب,T
5448,3644,حامإ خغؤر ميئدبص,F
5449,4071,نثيلصعبدالرشيد اشوعغ,F
5450,4836,سلماخ عشير ناأح,F
5451,628,رجيحه عايض غازي,T
5452,2917,وفاء لباب نديم,T
5453,5904,حمإاجئتوحغصشدذف,F
5454,282,ارجوان مساعد معاذ,T
5455,2450,رحمه منهل جابر,T
5456,122,رحال مرتضي مضر,T
5457,1291,عبدالوهاب خالد عدلي,T
5458,5911,مؤيث عبدالمحمنصمهأب,F
5459,3282,ارجوان طسجعد مخاف,F
5460,2310,عائذ ابان حنظله,T
5461,4423,رهأ مكأضي وهبح,F
5462,3789,لمخ رآفيآبملهش,F
5463,5814,صلشصدلدضطوعديكسجودصج,F
5464,2892,ناصح تائب صبيح,T
5465,4222,شدفخسسقسلغمحذرط,F
5466,4554,مخطفةفعؤطدإشقرش,F
5467,43,سجي بهاء نشات,T
5468,4822,نعمه هعتصم عبدافغني,F
5469,959,مهاب قادر مثاب,T
5470,156,ذبيان مخلد ربحي,T
5471,348,ميا سمعون غانم,T
5472,5515,ليز نجاديثرث,F
5473,3648,عجؤتغاسيدصؤقجنخ,F
5474,2092,خاتم شادي منيب,T
5475,2229,قعقاع ظافر عرفه,T
5476,1555,مطيعه عكاشه صميم,T
5477,5231,مطاح غغلبثدرودج,F
5478,214,اسماعيل ناشد مشاري,T
5479,1462,انهار درغام فتح,T
5480,5169,عسدةئسيم فلآخ,F
5481,2358,فراج قسيم هواري,T
5482,2700,عيده عزب مثاب,T
5483,922,رمزيه سطام حمزه,T
5484,3356,نورا عقيط عدي,F
5485,4624,احساتيثريد زهير,F
5486,2567,حامد رزين محمود,T
5487,1439,اوس ناهض كاسب,T
5488,1402,محسن اكمل ايهاب,T
5489,4957,شروق رئيف عبدالرزيؤ,F
5490,5302,سدشد نامي صتدع,F
5491,1461,نجدت جوده مرتجي,T
5492,5547,قاهصظمشء حاسا,F
5493,641,جاسم اغيد مشرف,T
5494,4806,هديلغخوئلأجكوطف,F
5495,408,غريب معطي ذعار,T
5496,5111,سفرأصيمجئ غريت,F
5497,717,انيسه جامع ستار,T
5498,2636,مزن نامي ريان,T
5499,4387,وآنآ صائر ارحض,F
5500,2642,امتثال نسيب معاد,T
5501,5874,شبيش غتطفيجغوخ,F
5502,428,رفيق عبدالحميد سنان,T
5503,4043,حعونأنثترتاسمر,F
5504,904,حكيم معلوف رسمي,T
5505,5115,حمدونمملعمحجفدم,F
5506,970,دعجاء بندر نمر,T
5507,5211,معيإ جرار مشفج,F
5508,5612,رفاكيإسالم حنظاث,F
5509,447,مخلد حجر عبدالغفور,T
5510,3021,منشمذظتنإنفؤاه,F
5511,477,حماد عبدالبصير جندل,T
5512,4774,خلطوذتخبر صرشع,F
5513,2141,وفيقه جرير مجيد,T
5514,1481,شكريه سعيد ذاكر,T
5515,2483,ميلاد عبدالبصير جبر,T
5516,3646,مئوانيرسميضخائذإ,F
5517,3469,اددم سوجي ضغري,F
5518,3826,عهة مريدبنغءةمه,F
5519,968,ساميه ولاءالدين هلال,T
5520,5252,بائقهتمهرف برد,F
5521,1895,ايثار صلاحالدين عبدالودود,T
5522,3640,طموق زجسي شهأر,F
5523,4445,تصكي عجاج رائح,F
5524,235,بكار عبدربه قطامي,T
5525,664,جميله مطلق سحيم,T
5526,4290,نفصد عبدجلحظثذآسؤي,F
5527,1774,خلدون جبر صلاح,T
5528,3274,عبداآحعوز اوخ ضؤيمذ,F
5529,3308,ادريس شيبض جوده,F
5530,2655,شوق ستار ميلاد,T
5531,5960,عقدارظههموعلدالصأدجذافو,F
5532,4837,رشؤتنئدآفأ بثار,F
5533,3256,اعسا مستورمجرؤق,F
5534,2507,ناهد راغب غسان,T
5535,3385,راثخ ةاضشإقظزاتصزنز,F
5536,5930,عجدجيوشل آوصفمؤ,F
5537,5520,ركصبغ فائق لجظقلصا,F
5538,4358,مجديءآكريرسذوجق,F
5539,2057,فوزي ناصيف جناده,T
5540,5269,قفدرززقلسل يسفب,F
5541,2125,بطاح عامر انور,T
5542,892,نجمالدين عدوان اكمل,T
5543,2312,نهي وائل خلدون,T
5544,3194,مةسوح ضكغبشاأرلس,F
5545,5538,زهيهئثضسرآشفهكق,F
5546,5554,عتابهوهقوأ ودظيآ,F
5547,3961,موهئاعثتققذبذظضطيجؤ,F
5548,881,ظافره قتاده ربيع,T
5549,5698,اعزج ؤريبةمثرش,F
5550,5373,مؤانسحزم اسنصقص,F
5551,2152,صادح صفوان ساهر,T
5552,4932,بوسره ثجءمورنفيك,F
5553,1540,خلود غيث اشهب,T
5554,1232,هنوف منتصر نجدت,T
5555,5772,جعفل مضر مضر,F
5556,3351,رسميتءوال آءيبض,F
5557,631,شاهد نصر طامح,T
5558,2053,فارس مطاوع مهند,T
5559,5325,شمبان عليان مرحب,F
5560,2741,زهراء بطرس عبدالوهاب,T
5561,306,حياه كميت مخلص,T
5562,4378,عئييججازض أكير,F
5563,1364,ريناد هادي ايهاب,T
5564,3364,كصليز غيثاهلائ,F
5565,3279,فهميزعلوه اكفل,F
5566,3810,اسلم ذاكر ظلاا,F
5567,1989,فيروز يحيي نسيم,T
5568,5353,رعييهئفريحتمبةرك,F
5569,2460,اكثم صبيح رفيق,T
5570,1392,اعتدال بطاح عبدالخالق,T
5571,5611,سطن ارقم جتادمغ,F
5572,2461,رضوان شهيد سعود,T
5573,1126,اسد حمدون صمصام,T
5574,4638,وهق يهجتءورصذس,F
5575,5481,عببإلأه مغطوق سمقفص,F
5576,3137,باذخط هميره سلامه,F
5577,3425,افخخدرطفضين عائد,F
5578,4225,عبداقعظيممصفوتآعبتالمنعبه,F
5579,1317,صائن عواد قاسم,T
5580,5514,قتذههأرسرج ضلالإ,F
5581,600,مرهفه غانم فائق,T
5582,449,سؤدد امير عواد,T
5583,3092,صلاث راغب مجرهد,F
5584,3588,مرتجيتةعد عسكآ,F
5585,5753,ابوبءرمكاوب زاهد,F
5586,1925,بديعه محرم عبدالوهاب,T
5587,614,فهيم عصمت صمد,T
5588,5541,ارذخ رتحي شجده,F
5589,121,مزهر مجير مهند,T
5590,3746,جعفتصاسلمكتلالا,F
5591,1117,فوزيه سلام راغب,T
5592,3934,سمح يرحؤاشريحو,F
5593,3634,يعقوب عبئاخظادر ريقك,F
5594,4055,سءلءر غسخد عتمرهج,F
5595,1930,ردينه حسان هانئ,T
5596,5473,مطقب خليل ذاكرخ,F
5597,1130,سلام ربحي انور,T
5598,2288,سدين عبدالحليم غلام,T
5599,3753,مشعض ققهح صاظمث,F
5600,5405,سآحيعضرساوعجيز,F
5601,4147,ردذاؤطاثيخثاسظخ,F
5602,2849,سراج صبيح ظفير,T
5603,3151,جوده زيدون عزتر,F
5604,633,نصيف جرير زهير,T
5605,3887,سلتمهؤآصئم جاقئف,F
5606,1422,ذعار منتصر رؤوف,T
5607,5327,اغاحيصتقفقج تابءغلدينث,F
5608,2782,عراب ثواب شوقي,T
5609,4318,تركل ظساز فأمإيح,F
5610,3324,عروهنزاخررضاري,F
5611,980,مسفره اشقر زاهر,T
5612,1202,رجب غفار ناصرالدين,T
5613,5176,رفيآشإراشطجةار,F
5614,3028,عذئهنسغرأ حكآمظ,F
5615,4068,ايخعن صارم نتحو,F
5616,4083,مهكبتمقخثكورفهث,F
5617,1561,هاجر مهند كليم,T
5618,2855,رسميه قاهر شديد,T
5619,2774,شبل معتصم محيا,T
5620,4332,جعرنتااخريلمنخ,F
5621,4918,نجيب بصاصر ممنوح,F
5622,831,ريم كنعان رفاعي,T
5623,3010,عبآكحخشين ناصيفةشغثج,F
5624,169,ناصيف خباب صلاح,T
5625,2777,مدحت ملحم رفاعي,T
5626,3899,عبدملظإهح صادط فائزس,F
5627,601,صائنه مجيد معروف,T
5628,2535,عبيده فراس وهاب,T
5629,2292,هاني سفيان فكري,T
5630,1336,ناصرالدين قابس مكين,T
5631,2463,نزيهه عبدالكريم غالي,T
5632,2628,عطا عصام حاتم,T
5633,5236,رعا فيظي عدنان,F
5634,4354,اعتؤال سحيمؤرهآءء,F
5635,619,روان صفوان امام,T
5636,4176,ثوبه قئأعغبارر,F
5637,3087,هور ؤمري خأتن,F
5638,4164,افكارابغفس ظفورم,F
5639,4398,غثاب يعقوث عادل,F
5640,1933,صاعد ميثم فيض,T
5641,4525,شاديغةعادفجبلء,F
5642,4184,شلظرةألععؤزآيذث,F
5643,4447,مبرترعصثاء عبناعئهاب,F
5644,1065,عبوده حواس كليم,T
5645,3107,نعوأدعمؤخ عرسافمجيدم,F
5646,372,اديب فتوح عبدالمنعم,T
5647,5794,وشعصم طرنعنأأظفان,F
5648,5180,علاء مجيد ساطعة,F
5649,1744,ادعج رسمي رفيق,T
5650,3316,كاحمهنزؤشد سددنظ,F
5651,2689,مزهر اغيد وسيم,T
5652,118,عبدالباقي سرور ساهد,T
5653,239,وضحي مدثر مهيوب,T
5654,3216,شعيب معاد صذير,F
5655,5487,بةسق فارس كميت,F
5656,2479,مجيب غالي غالي,T
5657,166,شهد فهيم رافد,T
5658,1220,لارا شهاب مقرن,T
5659,1889,ابان بشاره معمر,T
5660,4586,اشككفواثيد مجيد,F
